ID;UserID;timestamp;isVisible;version;changesetID;latitude;longitude;tags
N3679539197;3119079;2015-08-03T22:16:11Z;true;1;33084494;29.7162333;-95.3353674;[]
N3679539196;3119079;2015-08-03T22:16:11Z;true;1;33084494;29.7162273;-95.3423802;[]
N3679539195;3119079;2015-08-03T22:16:11Z;true;1;33084494;29.7162077;-95.3352139;[]
N3679539194;3119079;2015-08-03T22:16:11Z;true;1;33084494;29.7161991;-95.342385;[]
N3686414820;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7276174;-95.3351996;[]
N3686414821;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7276205;-95.3353137;[]
N3679539199;3119079;2015-08-03T22:16:11Z;true;1;33084494;29.716261;-95.3352403;[]
N3683271280;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7198532;-95.339478;[]
N3679539198;3119079;2015-08-03T22:16:11Z;true;1;33084494;29.7162592;-95.339865;[]
N3683271281;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7198763;-95.3395545;[]
N3683271282;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7198914;-95.3395493;[]
N3683271283;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7198976;-95.3386855;[]
N3683271284;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7199132;-95.3386547;[]
N3683271285;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7199202;-95.3388475;[]
N3683271287;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7199232;-95.3397104;[]
N3686414829;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7276596;-95.3349069;[]
N3683271286;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7199227;-95.3388677;[]
N3686414828;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7276559;-95.335144;[]
N3683271289;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7199373;-95.339705;[]
N3686414827;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7276498;-95.3352109;[]
N3683271288;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.719929;-95.3388228;[]
N3686414826;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7276498;-95.3351849;[]
N3686414825;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7276498;-95.3350407;[]
N3686414824;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7276438;-95.3352257;[]
N3686414823;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7276325;-95.3352222;[]
N3686414822;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7276219;-95.3350233;[]
N3679539162;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7159672;-95.3401344;[]
N3679539161;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7159667;-95.339858;[]
N3679539164;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.715983;-95.3354505;[]
N3679539163;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.715976;-95.3367505;[]
N3679539160;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7159564;-95.3398962;[]
N3679539169;3119079;2015-08-03T22:16:11Z;true;1;33084494;29.7160369;-95.3398401;[]
N3679539166;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7159926;-95.3398401;[]
N3679539165;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7159837;-95.3490693;[]
N3679539168;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7160236;-95.341803;[]
N3679539167;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7160018;-95.3493079;[]
N3686409515;3119079;2015-08-08T04:46:53Z;true;1;33194612;29.7263706;-95.350654;[]
N3686409511;3119079;2015-08-08T04:46:53Z;true;1;33194612;29.7263627;-95.3514341;[]
N3686409510;3119079;2015-08-08T04:46:53Z;true;1;33194612;29.7263625;-95.3506296;[]
N3679539175;3119079;2015-08-03T22:16:11Z;true;1;33084494;29.7161011;-95.3398503;[]
N3689945096;3119079;2015-08-10T17:42:00Z;true;1;33245619;29.7198009;-95.3505165;[]
N3679539174;3119079;2015-08-03T22:16:11Z;true;1;33084494;29.7160949;-95.3351008;[]
N3689945095;3119079;2015-08-10T17:42:00Z;true;1;33245619;29.7197883;-95.3505582;[]
N3679539173;3119079;2015-08-03T22:16:11Z;true;1;33084494;29.7160941;-95.3368168;[]
N3689945098;3119079;2015-08-10T17:42:00Z;true;1;33245619;29.7198027;-95.3505395;[]
N3679539172;3119079;2015-08-03T22:16:11Z;true;1;33084494;29.7160707;-95.3353796;[]
N3689945097;3119079;2015-08-10T17:42:00Z;true;1;33245619;29.7198018;-95.3504938;[]
N3679539171;3119079;2015-08-03T22:16:11Z;true;1;33084494;29.7160706;-95.3404898;[]
N3689945092;3119079;2015-08-10T17:42:00Z;true;1;33245619;29.7197717;-95.3505292;[]
N3679539170;3119079;2015-08-03T22:16:11Z;true;1;33084494;29.716041;-95.3367913;[]
N3689945091;3119079;2015-08-10T17:42:00Z;true;1;33245619;29.7197612;-95.3508117;[]
N3689945094;3119079;2015-08-10T17:42:00Z;true;1;33245619;29.7197809;-95.3505405;[]
N3689945093;3119079;2015-08-10T17:42:00Z;true;1;33245619;29.7197797;-95.3508061;[]
N3686409509;3119079;2015-08-08T04:46:53Z;true;1;33194612;29.7263586;-95.3514072;[]
N3679539178;3119079;2015-08-03T22:16:11Z;true;1;33084494;29.7161262;-95.3351273;[]
N3689945099;3119079;2015-08-10T17:42:00Z;true;1;33245619;29.7198077;-95.3504744;[]
N3679539177;3119079;2015-08-03T22:16:11Z;true;1;33084494;29.7161219;-95.3353603;[]
N3679539176;3119079;2015-08-03T22:16:11Z;true;1;33084494;29.7161061;-95.3420339;[]
N3686414803;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7274917;-95.3351172;[]
N3686409503;3119079;2015-08-08T04:46:53Z;true;1;33194612;29.7263326;-95.3529419;[]
N3686414802;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7274538;-95.3353102;[]
N3686409502;3119079;2015-08-08T04:46:53Z;true;1;33194612;29.7263305;-95.3513156;[]
N3686414801;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7274499;-95.334862;[]
N3686409501;3119079;2015-08-08T04:46:53Z;true;1;33194612;29.7263261;-95.3529161;[]
N3686414800;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7274469;-95.334829;[]
N3686414807;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7275352;-95.3350728;[]
N3686409507;3119079;2015-08-08T04:46:53Z;true;1;33194612;29.7263524;-95.3500664;[]
N3686414806;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7275254;-95.3349911;[]
N3686414805;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7275193;-95.3350198;[]
N3686414804;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7275155;-95.3349981;[]
N3686414809;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7275502;-95.3347383;[]
N3686414808;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7275438;-95.3351885;[]
N3686409500;3119079;2015-08-08T04:46:53Z;true;1;33194612;29.7263217;-95.3513005;[]
N3686414852;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7278529;-95.3352194;[]
N3686414851;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7278521;-95.3355917;[]
N3686414854;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7278618;-95.3348617;[]
N3686414853;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7278603;-95.334833;[]
N3686414850;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7278437;-95.3348087;[]
N3679504489;3119079;2015-08-03T21:38:50Z;true;1;33083653;29.7123151;-95.3399901;[]
N3686409530;3119079;2015-08-08T04:46:53Z;true;1;33194612;29.7264112;-95.351168;[]
N3686409538;3119079;2015-08-08T04:46:53Z;true;1;33194612;29.7264328;-95.3516392;[]
N3686414859;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7279046;-95.3347762;[]
N3683271259;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7191845;-95.3389554;[]
N3686414855;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7278686;-95.3348487;[]
N3686409535;3119079;2015-08-08T04:46:53Z;true;1;33194612;29.7264215;-95.3516195;[]
N3686414856;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7278945;-95.3347314;[]
N3686414857;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7278971;-95.334756;[]
N3683271258;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7191744;-95.3389511;[]
N3686409537;3119079;2015-08-08T04:46:53Z;true;1;33194612;29.7264275;-95.3508466;[]
N3686414858;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7279009;-95.334705;[]
N3686414865;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7279718;-95.3348051;[]
N3686414864;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7279601;-95.3348082;[]
N3686414863;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7279462;-95.3346669;[]
N3686414862;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.727943;-95.3348045;[]
N3686414861;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7279217;-95.3346779;[]
N3686414860;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7279195;-95.3347922;[]
N3686409522;3119079;2015-08-08T04:46:53Z;true;1;33194612;29.726396;-95.3515366;[]
N3686409520;3119079;2015-08-08T04:46:53Z;true;1;33194612;29.726388;-95.3515164;[]
N3679504479;3119079;2015-08-03T21:38:50Z;true;1;33083653;29.7122806;-95.3412844;[]
N3686414868;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7280007;-95.3355774;[]
N3686414869;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7280129;-95.3347056;[]
N3686414866;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7279729;-95.3346675;[]
N3686414867;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.727991;-95.3346853;[]
N3683271274;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7196749;-95.3387402;[]
N3683271273;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7196576;-95.3388056;[]
N3683271272;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7195977;-95.338821;[]
N3683271271;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7195591;-95.340043;[]
N3703346725;2512300;2015-08-18T18:14:40Z;true;1;33422037;29.7361109;-95.3319473;[]
N3683271270;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7195421;-95.3400502;[]
N3686414830;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7276687;-95.3351049;[]
N3686414832;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7276838;-95.335058;[]
N3686414831;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7276823;-95.335085;[]
N3686409553;3119079;2015-08-08T04:46:53Z;true;1;33194612;29.726473;-95.3513606;[]
N3686414833;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7276891;-95.3350711;[]
N3686409557;3119079;2015-08-08T04:46:53Z;true;1;33194612;29.7264822;-95.3513854;[]
N3686414834;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7276997;-95.3354093;[]
N3683271279;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7197727;-95.3387393;[]
N3686414835;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7277125;-95.3349173;[]
N3686414836;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7277397;-95.3352264;[]
N3683271277;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7197546;-95.3387529;[]
N3686414837;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7277487;-95.3352646;[]
N3683271278;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7197664;-95.3387266;[]
N3686414838;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7277502;-95.335176;[]
N3683271275;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7197104;-95.338732;[]
N3686414839;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7277577;-95.3349129;[]
N3683271276;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.719712;-95.3387847;[]
N3683271261;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7192082;-95.3389499;[]
N3683271260;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7191928;-95.3389338;[]
N3683271263;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7193966;-95.3388755;[]
N3683271262;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7192731;-95.338901;[]
N3686414843;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7278301;-95.3346645;[]
N3686414842;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7278197;-95.3351065;[]
N3686414841;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7277774;-95.3351325;[]
N3686414840;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7277623;-95.3352872;[]
N3679504494;3119079;2015-08-03T21:38:50Z;true;1;33083653;29.7123312;-95.3394868;[]
N3679504498;3119079;2015-08-03T21:38:50Z;true;1;33083653;29.7123382;-95.3400648;[]
N3686409540;3119079;2015-08-08T04:46:53Z;true;1;33194612;29.7264374;-95.3512534;[]
N3686409544;3119079;2015-08-08T04:46:53Z;true;1;33194612;29.7264449;-95.3512691;[]
N3683271268;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7195243;-95.3388328;[]
N3686409547;3119079;2015-08-08T04:46:53Z;true;1;33194612;29.7264588;-95.3517239;[]
N3686414846;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7278324;-95.3348782;[]
N3683271269;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7195382;-95.3396102;[]
N3686409548;3119079;2015-08-08T04:46:53Z;true;1;33194612;29.7264595;-95.3528462;[]
N3686414847;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7278354;-95.3347001;[]
N3686414844;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7278301;-95.3347652;[]
N3686414845;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7278309;-95.3347314;[]
N3683271264;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7194772;-95.3388208;[]
N3683271265;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7194865;-95.338841;[]
N3683271266;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.7195029;-95.3399179;[]
N3686409549;3119079;2015-08-08T04:46:53Z;true;1;33194612;29.7264598;-95.3511562;[]
N3686414848;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7278407;-95.3346688;[]
N3683271267;3119079;2015-08-06T04:37:31Z;true;1;33145308;29.719522;-95.3399113;[]
N3686414849;3119079;2015-08-08T05:02:54Z;true;1;33194690;29.7278415;-95.3346792;[]
N3679539109;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7156253;-95.3398568;[]
N3679539107;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7156238;-95.3494509;[]
N3679539108;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7156246;-95.3502657;[]
N3686414899;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7282468;-95.3346831;[]
N3686414890;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7281695;-95.3357735;[]
N152395342;147510;2009-12-30T01:08:32Z;true;2;3486743;29.72736;-95.334437;[]
N152395344;147510;2009-12-30T01:08:33Z;true;2;3486743;29.727315;-95.334446;[]
N152395346;147510;2009-12-30T01:08:33Z;true;2;3486743;29.727267;-95.334441;[]
N3679539102;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.715595;-95.3402597;[]
N3686414897;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7282139;-95.3359593;[]
N3679539101;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7155747;-95.3493138;[]
N3686414898;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7282415;-95.3347544;[]
N3679539100;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7155621;-95.3404164;[]
N3686414895;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7281985;-95.3360143;[]
N3686414896;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.728201;-95.3347181;[]
N3679539106;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7156211;-95.3401394;[]
N3686414893;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7281783;-95.3356876;[]
N3679539105;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.715618;-95.3403294;[]
N3686414894;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7281918;-95.3357887;[]
N3679539104;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7156005;-95.3403441;[]
N3686414891;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.72817;-95.3347525;[]
N3679539103;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7155981;-95.3490395;[]
N3686414892;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7281771;-95.3359516;[]
N3679539118;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7157115;-95.337295;[]
N3679539119;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7157125;-95.3370762;[]
N3679539111;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7156435;-95.3405473;[]
N3679539110;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7156299;-95.3404078;[]
N3679539113;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7156811;-95.3407252;[]
N3679539112;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7156625;-95.349606;[]
N3679539115;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7156984;-95.3352034;[]
N3679539114;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7156942;-95.3353272;[]
N3679539117;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7157099;-95.335112;[]
N3679539116;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7156988;-95.3496933;[]
N3686414879;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7280865;-95.3359135;[]
N3686414878;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7280833;-95.3347504;[]
N3686414877;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7280833;-95.3347388;[]
N3686414871;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.728046;-95.3356086;[]
N3686414872;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7280646;-95.3347277;[]
N3686414870;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7280358;-95.3347203;[]
N3686414875;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7280777;-95.3356034;[]
N3686414876;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7280806;-95.3347314;[]
N3686414873;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7280671;-95.3354766;[]
N3686414874;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7280732;-95.3347547;[]
N3686414889;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7281654;-95.3360069;[]
N3686414888;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7281556;-95.3347986;[]
N3686414880;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7281028;-95.3357015;[]
N3686414881;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7281033;-95.3355913;[]
N3686414882;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7281107;-95.3359038;[]
N3686414883;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7281111;-95.3356955;[]
N3686414884;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7281201;-95.3357214;[]
N3686414885;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7281292;-95.335705;[]
N3686414886;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7281433;-95.334774;[]
N3686414887;3119079;2015-08-08T05:02:56Z;true;1;33194690;29.7281534;-95.3357024;[]
N3689945090;3119079;2015-08-10T17:42:00Z;true;1;33245619;29.7197594;-95.3505292;[]
N3679539145;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7158811;-95.3350483;[]
N3689945088;3119079;2015-08-10T17:42:00Z;true;1;33245619;29.7197446;-95.350537;[]
N3679539146;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.715882;-95.3398434;[]
N3689945089;3119079;2015-08-10T17:42:00Z;true;1;33245619;29.7197483;-95.3508068;[]
N3679539143;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7158617;-95.3501707;[]
N3679539144;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7158776;-95.3397889;[]
N3679539149;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7158952;-95.3355948;[]
N3679539147;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7158887;-95.341372;[]
N3679539148;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7158942;-95.3356477;[]
N3689945082;3119079;2015-08-10T17:42:00Z;true;1;33245619;29.719661;-95.3506396;[]
N3689945083;3119079;2015-08-10T17:42:00Z;true;1;33245619;29.7196757;-95.3506276;[]
N3679539141;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7158473;-95.3396155;[]
N3689945084;3119079;2015-08-10T17:42:00Z;true;1;33245619;29.7196807;-95.3506099;[]
N3679539142;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7158597;-95.3490684;[]
N3689945085;3119079;2015-08-10T17:42:00Z;true;1;33245619;29.7196874;-95.3505901;[]
N3689945086;3119079;2015-08-10T17:42:00Z;true;1;33245619;29.7196985;-95.3505731;[]
N3679539140;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7158396;-95.3412036;[]
N3689945087;3119079;2015-08-10T17:42:00Z;true;1;33245619;29.7197354;-95.3507961;[]
N3679539154;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7159066;-95.3364988;[]
N3679539155;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.715915;-95.3401284;[]
N3679539156;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7159154;-95.3366451;[]
N3679539157;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7159182;-95.3355202;[]
N3679539158;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7159376;-95.336691;[]
N3679539159;3119079;2015-09-12T04:51:11Z;true;2;33974428;29.7159467;-95.3415737;[highway=crossing]
N3679539150;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7158982;-95.3501117;[]
N3679539151;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7159003;-95.3501322;[]
N3679539152;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7159036;-95.335737;[]
N3679539153;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7159054;-95.3398792;[]
N3679539129;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7157684;-95.3350326;[]
N3679539127;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7157473;-95.3388887;[]
N3679539128;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7157668;-95.3493115;[]
N3679539125;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7157384;-95.3502212;[]
N3679539126;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7157445;-95.3490557;[]
N3679539123;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7157296;-95.338666;[]
N3679539124;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.715737;-95.3350639;[]
N3679539121;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7157222;-95.3382748;[]
N3679539122;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.715729;-95.3497306;[]
N3679539120;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7157135;-95.3408359;[]
N3679539136;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7158159;-95.3493139;[]
N3679539137;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7158163;-95.3394369;[]
N3679539138;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7158199;-95.3502031;[]
N3679539139;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7158394;-95.3350254;[]
N3679539132;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7157833;-95.3497486;[]
N3679539133;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7157866;-95.3490523;[]
N152395337;207745;2011-03-07T04:13:55Z;true;3;7480571;29.7278851;-95.3342164;[]
N3679539134;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.715798;-95.3497534;[]
N3679539135;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7158007;-95.3350218;[]
N582012192;2512300;2015-07-09T15:03:47Z;true;2;32521331;29.7257529;-95.3358807;[]
N3679539130;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7157719;-95.3502212;[]
N3679539131;3119079;2015-08-03T22:16:10Z;true;1;33084494;29.7157784;-95.3391744;[]
N582012195;2512300;2015-07-09T15:03:47Z;true;2;32521331;29.7258108;-95.3358457;[]
N658788505;9065;2010-03-01T20:30:42Z;true;1;4012066;29.6898526;-95.4436583;[]
N658788508;9065;2010-03-01T20:30:42Z;true;1;4012066;29.6906821;-95.4427464;[]
N658788514;9065;2010-03-01T20:30:42Z;true;1;4012066;29.6911016;-95.441931;[]
N658788512;9065;2010-03-01T20:30:42Z;true;1;4012066;29.6909431;-95.442403;[]
N658788518;9065;2010-03-01T20:30:43Z;true;1;4012066;29.6911575;-95.4414696;[]
N658788527;9065;2010-03-01T20:30:43Z;true;1;4012066;29.6905051;-95.4396028;[]
N658788521;9065;2010-03-01T20:30:43Z;true;1;4012066;29.6911202;-95.4409546;[]
N658788524;9065;2010-03-01T20:30:43Z;true;1;4012066;29.6909524;-95.4404289;[]
N3689945114;3119079;2015-08-10T17:42:01Z;true;1;33245619;29.7199292;-95.3506096;[]
N3689945115;3119079;2015-08-10T17:42:01Z;true;1;33245619;29.7199439;-95.350321;[]
N3689945116;3119079;2015-08-10T17:42:01Z;true;1;33245619;29.7199592;-95.3506883;[]
N3689945117;3119079;2015-08-10T17:42:01Z;true;1;33245619;29.7199642;-95.3505848;[]
N658788530;9065;2010-03-01T20:30:43Z;true;1;4012066;29.690095;-95.4389376;[]
N3689945110;3119079;2015-08-10T17:42:01Z;true;1;33245619;29.7198787;-95.3506301;[]
N3689945111;3119079;2015-08-10T17:42:01Z;true;1;33245619;29.7199064;-95.3506209;[]
N3689945112;3119079;2015-08-10T17:42:01Z;true;1;33245619;29.7199224;-95.3506372;[]
N3689945113;3119079;2015-08-10T17:42:01Z;true;1;33245619;29.7199278;-95.3507074;[]
N658788535;9065;2010-03-01T20:30:43Z;true;1;4012066;29.6899552;-95.4384012;[]
N3384408899;1110270;2015-03-05T15:17:32Z;true;1;29268947;29.7156158;-95.3419241;[]
N658788532;9065;2010-03-01T20:30:43Z;true;1;4012066;29.6899924;-95.4386158;[]
N3384408898;1110270;2015-03-05T15:17:32Z;true;1;29268947;29.7150898;-95.3407376;[]
N3384408897;1110270;2015-03-05T15:17:32Z;true;1;29268947;29.7153211;-95.3414989;[]
N658788538;9065;2010-03-01T20:30:43Z;true;1;4012066;29.6899924;-95.4381437;[]
N3384408896;1110270;2015-03-05T15:17:32Z;true;1;29268947;29.7154666;-95.3419777;[]
N3384408895;1110270;2015-03-05T15:17:32Z;true;1;29268947;29.7149342;-95.3407983;[]
N3384408894;1110270;2015-03-05T15:17:32Z;true;1;29268947;29.7151633;-95.3415631;[]
N3384408893;1110270;2015-03-05T15:17:32Z;true;1;29268947;29.715305;-95.3420358;[]
N2665978641;496606;2014-02-10T21:56:36Z;true;1;20493402;29.7180934;-95.3474628;[]
